id,uri,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release
3612,https://open.spotify.com/track/53hNIcq8OLj9OUNvQ4ulFM,love me,Felix Cartal - Lights,single,big room,66003.0,False,Love Me,2019-02-14,1,1,0.754,0.8240000000000001,5,-2.4530000000000003,0,0.039,0.0506,7.92e-06,0.108,0.613,116.978,194872,4,house,639.0
3614,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb,,,,,,,,,,,,,,,,,,,,,,,,,
3616,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80,remind me to forget,Kygo - Miguel,album,edm,6858400.0,False,Kids in Love,2017-11-03,9,9,0.6890000000000001,0.505,0,-6.388999999999999,1,0.0933,0.158,0.0,0.138,0.312,99.017,217293,4,dance/electronic,1107.0
3613,https://open.spotify.com/track/1uvdw2mMZo4nH85S6Zbf5L,miss me?,dvsn,single,alternative r&b,842822.0,True,Miss Me?,2019-07-10,1,1,0.8220000000000001,0.521,1,-6.347,0,0.102,0.0778,0.000102,0.0945,0.22,76.013,219667,4,r&b/soul,493.0
3615,https://open.spotify.com/track/2IijYlF3sd90T4FD9HiIiy,,,,,,,,,,,,,,,,,,,,,,,,,
3617,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,stressed out,Twenty One Pilots,album,modern rock,18703210.0,False,Blurryface,2015-05-15,2,14,0.7340000000000001,0.637,4,-5.6770000000000005,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4,rock,2001.0
3618,https://open.spotify.com/track/4WstRtdgYjwPvpCekgYAhs,bang,G-Eazy - Tyga,single,hip hop,4646328.0,True,B-Sides,2019-06-28,1,3,0.929,0.606,1,-7.356,1,0.242,0.0234,0.0,0.0925,0.207,103.019,193980,4,hip hop,505.0
3619,https://open.spotify.com/track/4E08gEca6avoGx5SS4MM6T,g walk,Lil Mosey - Chris Brown,single,melodic rap,2945049.0,True,G Walk (with Chris Brown),2019-06-07,1,1,0.7440000000000001,0.7090000000000001,0,-5.359,1,0.101,0.275,0.0,0.126,0.72,89.969,141333,4,rap,526.0
3620,https://open.spotify.com/track/53o05J0uSWOedPwN4Z0oyo,wheat kings,The Tragically Hip,album,canadian indie,649867.0,False,Fully Completely,1992-10-06,10,12,0.5379999999999999,0.231,7,-17.375,1,0.032,0.425,0.0,0.118,0.374,159.28,259000,4,indie,10257.0
3621,https://open.spotify.com/track/2oPzisApHGH3hbcu4C9UJS,bobcaygeon,The Tragically Hip,album,canadian indie,649867.0,False,Phantom Power,1998-01-01,4,12,0.391,0.755,7,-7.05,1,0.0416,0.182,0.58,0.174,0.42,170.333,295358,4,indie,8344.0
3622,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51,sweet child o mine,Guns N' Roses,album,glam metal,18354552,False,Appetite For Destruction,1987-07-21,9,12,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,354520,4,metal,12161.0
3624,https://open.spotify.com/track/5PlNmsmUUQMbr8rManhvqs,complexities,Daniel Caesar,album,canadian contemporary r&b,2245922.0,False,CASE STUDY 01,2019-06-28,9,10,0.514,0.204,11,-8.917,0,0.0665,0.66,0.00457,0.262,0.247,123.111,230585,5,r&b/soul,505.0
3625,https://open.spotify.com/track/0anfcQSXrBxRHQOgDZSciT,open up,Alicia Moffet,single,canadian electropop,21554.0,False,Open Up,2019-06-28,1,1,0.478,0.602,10,-7.046,1,0.409,0.578,0.0,0.143,0.5820000000000001,180.18,139021,4,pop,505.0
3626,https://open.spotify.com/track/6lq0OqAXfxnwtFGqdARtRU,fast,Sueco the Child,single,cali rap,84785.0,True,fast,2019-05-10,1,1,0.877,0.503,7,-10.269,0,0.22,0.1639999999999999,0.0132,0.102,0.529,100.069,144000,4,rap,554.0
3627,https://open.spotify.com/track/0L1IszgjzIZRBENyHJTQms,dear society,Madison Beer,single,dance pop,2422150,False,Dear Society,2019-05-17,1,1,0.65,0.594,7,-6.374,0,0.0492,0.161,0,0.133,0.416,145.944,179577,4,pop,547.0
3623,https://open.spotify.com/track/2hSwwIRD8sahfwQGjFdixz,are you ok?,Daniel Caesar,album,canadian contemporary r&b,2245922.0,True,CASE STUDY 01,2019-06-28,10,10,0.391,0.415,0,-11.665,1,0.0398,0.573,0.00188,0.242,0.0789,99.035,392696,4,r&b/soul,505.0
3628,https://open.spotify.com/track/5nQp95e4ZTikXNr01yLOQW,evil eye,KILLY,album,canadian hip hop,451751.0,True,Light Path 8,2019-06-14,6,13,0.736,0.615,9,-7.063,1,0.134,0.586,0.0,0.103,0.284,81.874,145944,4,hip hop,519.0
3629,https://open.spotify.com/track/6V2D8Lls36APk0THDjBDfE,started from the bottom,Drake,album,canadian hip hop,50593376.0,True,Nothing Was The Same (Deluxe),2013-01-01,3,15,0.794,0.522,8,-7.829,1,0.159,0.0328,0.0,0.156,0.5670000000000001,86.318,174133,4,hip hop,2865.0
3631,https://open.spotify.com/track/70H6NS297gvxm2TQAeMmQj,lift off,KILLY,album,canadian hip hop,451751.0,True,Light Path 8,2019-06-14,1,13,0.5429999999999999,0.6629999999999999,3,-4.888,0,0.0581,0.524,0.000181,0.142,0.199,83.82799999999997,173620,4,hip hop,519.0
3630,https://open.spotify.com/track/6HfOzLLjsaXsehIFEsrxTk,trophies,Young Money - Drake,album,dirty south rap,1815791.0,True,Rise Of An Empire (Deluxe Edition),2014-01-01,2,14,0.746,0.687,1,-7.475,1,0.382,0.155,0.0,0.1369999999999999,0.283,143.931,188320,4,rap,2500.0
3632,https://open.spotify.com/track/1lCRw5FEZ1gPDNPzy1K4zW,we are the champions - remastered 2011,Queen,album,classic rock,29836055.0,False,News Of The World (2011 Remaster),1977-10-28,2,11,0.268,0.459,10,-6.94,1,0.0346,0.378,0.0,0.118,0.175,64.17699999999999,179200,4,rock,15714.0
3634,https://open.spotify.com/track/6SlLKlIbF057jIOiQA52dT,"sometimes, all the time",Loud - Charlotte Cardin,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,6,10,0.481,0.426,4,-10.487,0,0.168,0.594,0.0,0.0845,0.297,158.084,201827,4,hip hop
3635,https://open.spotify.com/track/0D3m8Q30hzGyJKH7LiPZl2,swag flu,KILLY,single,canadian hip hop,451751.0,True,Swag Flu,2019-05-31,1,1,0.736,0.6759999999999999,10,-6.5310000000000015,1,0.146,0.129,0.0,0.147,0.345,150.012,181862,4,hip hop,533.0
3637,https://open.spotify.com/track/532Q7VFxt96LsQf7BjGGKM,fallait y aller,Loud,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,8,10,0.77,0.581,1,-7.478,1,0.215,0.0215,0.0,0.0858,0.69,96.001,196933,4,hip hop,540.0
3636,https://open.spotify.com/track/14cScKx8UZmYRRZbWCAYAy,take control,Alicia Moffet,single,canadian electropop,21554.0,False,Take Control,2019-06-07,1,1,0.583,0.419,11,-7.808,1,0.1,0.435,0.000404,0.0924,0.36,148.04,223784,4,pop,526.0
3638,https://open.spotify.com/track/7pHByuDPtoDTIZc5bYLPsl,médailles,Loud,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,2,10,0.768,0.519,5,-8.36,1,0.415,0.263,2.18e-06,0.0823,0.654,160.995,192987,4,hip hop,540.0
3633,https://open.spotify.com/track/6bsg90K6hmiDiGF839rOPE,honesty,Pink Sweat$,single,bedroom soul,409580.0,True,Volume 1 EP,2018-11-02,1,6,0.66,0.139,6,-16.339000000000002,0,0.0323,0.964,1.1e-05,0.105,0.312,79.975,189000,4,r&b/soul,743.0
3639,https://open.spotify.com/track/6ZahaGPhyiXTi1pLEtGM6e,sweet little lies,bülow,single,electropop,282671.0,True,Sweet Little Lies,2019-02-22,1,1,0.648,0.727,0,-3.791,1,0.142,0.229,0.0,0.17,0.6890000000000001,160.024,175067,4,pop,631.0
3642,https://open.spotify.com/track/39tW00cK33Ye93xMVaJUSa,,,,,,,,,,,,,,,,,,,,,,,,,
3640,https://open.spotify.com/track/7z7ypXCrB7Vc47jB2eAVyy,,,,,,,,,,,,,,,,,,,,,,,,,
3641,https://open.spotify.com/track/07EIeT704ftlhnsyyXrVf8,,,,,,,,,,,,,,,,,,,,,,,,,
3644,https://open.spotify.com/track/24HW62MgYyyQng8O2TiV33,jamais de la vie,Loud,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,3,10,0.713,0.563,8,-8.316,1,0.138,0.325,1.14e-05,0.162,0.5670000000000001,92.032,163573,4,hip hop,540.0
3643,https://open.spotify.com/track/1evj25kb5VSZKEQOTPAnhb,,,,,,,,,,,,,,,,,,,,,,,,,
3645,https://open.spotify.com/track/2tuHscHudfLH78c2oJdNCz,off the grid,Loud - Lary Kidd,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,7,10,0.716,0.535,11,-8.325,1,0.239,0.3670000000000001,0.0,0.128,0.597,74.991,242587,4,hip hop,540.0
3646,https://open.spotify.com/track/09USNKtebJwmE0yRdBfCHE,sans faire dhistoire,Loud,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,1,10,0.804,0.547,2,-9.103,0,0.225,0.314,0.0,0.0653,0.563,120.005,132760,4,hip hop,540.0
3648,https://open.spotify.com/track/0zVz6V4d0iCSfHerZOdzYR,longues vies,Loud,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,5,10,0.866,0.579,0,-7.512,0,0.214,0.249,3.75e-06,0.109,0.351,134.118,189480,4,hip hop,540.0
3647,https://open.spotify.com/track/0Ryy7OuCTR5FoinZcB9BB9,salles combles,Loud,album,hip hop quebecois,117919.0,True,Tout ça pour ça,2019-05-24,4,10,0.726,0.547,7,-7.901,1,0.103,0.225,0.0,0.139,0.5,73.944,215027,4,hip hop,540.0
3649,https://open.spotify.com/track/74LujaXmzGQi5wRZ2HFh0G,,,,,,,,,,,,,,,,,,,,,,,,,
3650,https://open.spotify.com/track/0g0d7TYam9svE9sZKDVyOg,beer can’t fix,Thomas Rhett - Jon Pardi,single,contemporary country,3594445.0,False,Beer Can’t Fix,2019-05-17,1,1,0.711,0.774,7,-4.0680000000000005,1,0.0308,0.0317,0.0,0.124,0.939,111.016,209733,4,country,547.0
3652,https://open.spotify.com/track/1WoChv2ARhrKUhzHcmWqLd,if i aint got you,Dan Talevski,single,canadian pop,6649.0,False,If I Ain't Got You,2019-03-22,1,1,0.626,0.475,8,-8.086,1,0.0666,0.124,0.0,0.092,0.424,84.035,177851,4,pop,603.0
3651,https://open.spotify.com/track/6cDPJqKw8PUBw5SigKszrL,want you in my room,Carly Rae Jepsen,album,canadian pop,4325497.0,False,Dedicated,2019-05-17,4,15,0.669,0.812,10,-5.865,0,0.0942,0.00883,0.000513,0.0937,0.328,96.917,166293,4,pop,547.0
3656,https://open.spotify.com/track/7y1lqAT0cxXYs1WbaOUpV1,fallait y aller,Loud,single,hip hop quebecois,117919.0,True,Fallait y aller,2019-05-03,1,1,0.77,0.581,1,-7.478,1,0.215,0.0215,0.0,0.0858,0.69,96.001,196933,4,hip hop,561.0
3653,https://open.spotify.com/track/3dCZm5HrG0jIXAHfNkg2H0,take it from me,Jordan Davis,album,contemporary country,328914.0,False,Home State,2018-03-23,1,12,0.5920000000000001,0.8909999999999999,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,4,country,967.0
3654,https://open.spotify.com/track/19jsYX7bQKkNmBJPp4uOBj,all these bands,PnB Rock - Tory Lanez,album,melodic rap,2747617.0,True,TrapStar Turnt PopStar,2019-05-02,3,18,0.715,0.7879999999999999,11,-4.529,1,0.246,0.0329,0.0,0.162,0.643,157.958,184328,3,rap,562.0
3657,https://open.spotify.com/track/3kgKVcBpBGuSeaEC0AZGlb,old town road - diplo remix,Lil Nas X - Billy Ray Cyrus - Diplo,single,country rap,3624644.0,False,Old Town Road (Diplo Remix),2019-04-29,1,1,0.7659999999999999,0.7709999999999999,6,-9.108,1,0.0576,0.00407,3.76e-06,0.113,0.297,140.036,204027,4,rap,565.0
3655,https://open.spotify.com/track/4SWWe2OYC4mqf40Gc2RSdl,down below,Roddy Ricch,album,melodic rap,4688338.0,True,Feed Tha Streets II,2018-11-02,11,12,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,4,rap,743.0
3658,https://open.spotify.com/track/5zXmmhtXrhDbYnScaYpqZg,imported,Jessie Reyez - 6LACK,single,canadian contemporary r&b,837400.0,True,Imported (with 6LACK),2019-04-09,1,1,0.726,0.636,7,-3.615,1,0.0496,0.199,0.0,0.111,0.362,111.097,225040,4,r&b/soul,585.0
3659,https://open.spotify.com/track/1RQwcsdHIW5p86cx8zuf1I,kickstart my heart,Mötley Crüe,album,album rock,2866710.0,False,Dr Feelgood,1989,5,16,0.361,0.98,7,-3.635,0,0.33,0.00141,0.00268,0.294,0.238,179.138,282709,4,rock,
3661,https://open.spotify.com/track/2cDpyki1pW4HL7n0zjuvRb,médailles,Loud,single,hip hop quebecois,117919.0,True,Médailles,2019-03-29,1,1,0.767,0.512,5,-8.238999999999999,1,0.4,0.284,0.0,0.0808,0.608,161.06,192427,4,hip hop,596.0
3660,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1,lose yourself - from 8 mile soundtrack,Eminem,single,detroit hip hop,39078037,True,Just Lose It,2004-01-01,2,2,0.6859999999999999,0.735,2,-4.6160000000000005,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227,4,hip hop,6153.0
3663,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6,woke up late,Drax Project - Hailee Steinfeld,single,australian pop,72783.0,False,Woke Up Late (feat. Hailee Steinfeld),2019-01-21,1,1,0.698,0.66,2,-5.428999999999999,0,0.083,0.043,0.0,0.186,0.351,119.214,181859,4,pop,663.0
3665,https://open.spotify.com/track/7qLP01IZmorbwQnIH8kqlc,stuck with me,NAV,album,canadian hip hop,2237000.0,True,Bad Habits,2019-03-22,15,16,0.7440000000000001,0.584,1,-6.127999999999999,1,0.102,0.5870000000000001,9.36e-06,0.141,0.257,85.01799999999999,170942,4,hip hop,603.0
3662,https://open.spotify.com/track/3KkWGDCb6byHjNYjxBihGK,habits,NAV,album,canadian hip hop,2237000.0,True,Bad Habits (Deluxe),2019-03-26,18,24,0.75,0.534,9,-7.004,1,0.294,0.23,0.0,0.152,0.451,159.998,204364,4,hip hop,599.0
3666,https://open.spotify.com/track/15AF6h7aQ0ibWzBbzAFLL9,bust down cartier,Lil Mosey,single,melodic rap,2945049.0,True,Bust Down Cartier,2019-03-15,1,1,0.632,0.727,0,-7.353,1,0.0749,0.045,0.0,0.117,0.407,161.707,148148,4,rap,610.0
3664,https://open.spotify.com/track/4Mh7CPtUTbF72KSFxlUn13,rack in my sleep,NAV - 88GLAM,album,canadian hip hop,2237000.0,True,Bad Habits (Deluxe),2019-03-26,19,24,0.8320000000000001,0.645,10,-5.065,1,0.139,0.187,0.0,0.0864,0.203,145.109,160677,4,hip hop,599.0
3667,https://open.spotify.com/track/69oPVTn6mFjMoB3axEejog,bitch,Lennon Stella,single,canadian pop,265253.0,True,BITCH (takes one to know one),2019-03-15,1,1,0.746,0.55,2,-9.68,1,0.0598,0.0311,0.0,0.126,0.522,97.018,183840,4,pop,610.0
3668,https://open.spotify.com/track/3EKKIR8be1kfAAwaz1fzyS,halfway there,Tiësto - Dzeko - Lena Leon,single,big room,5177309.0,False,Halfway There (feat. Lena Leon),2019-03-15,1,1,0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.8170000000000001,0.0715,128.025,195000,4,house,610.0
3669,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN,,,,,,,,,,,,,,,,,,,,,,,,,
3671,https://open.spotify.com/track/5cE201rNvIkryS8N1dJ5nR,now that i found you,Carly Rae Jepsen,single,canadian pop,4325497.0,False,Now That I Found You / No Drug Like Me,2019-02-27,1,3,0.611,0.737,0,-5.154,0,0.0476,0.0145,0.0,0.107,0.574,124.169,200318,4,pop,626.0
3672,https://open.spotify.com/track/0at9NPpQtKkwaWyruZbjop,glimmer,Marianas Trench,album,canadian rock,338653.0,False,Phantoms,2019-03-01,7,10,0.5539999999999999,0.809,4,-6.257999999999999,1,0.0519,0.0129,0.0,0.1639999999999999,0.443,75.95100000000002,221502,4,rock,624.0
3673,https://open.spotify.com/track/6MDjeiUWPPgEwLtiBrr9he,my year,GASHI - G-Eazy,single,pop dance,163570.0,True,My Year,2019-01-24,1,1,0.8420000000000001,0.8079999999999999,11,-3.2430000000000003,0,0.0491,0.206,0.0,0.258,0.705,145.03,190345,4,pop,660.0
3674,https://open.spotify.com/track/2hKdd3qO7cWr2Jo0Bcs0MA,drops of jupiter,Train,album,dance pop,3469409.0,False,Drops Of Jupiter,2001-03-27,3,11,0.468,0.64,0,-5.862,1,0.0275,0.154,0,0.154,0.499,79.297,259933,4,pop,7163.0
3675,https://open.spotify.com/track/7gY3cyGcB2wnk2xDXiA0pe,head above water,Avril Lavigne,album,canadian pop,6408379.0,False,Head Above Water,2019-02-15,1,12,0.578,0.6940000000000001,5,-5.351,1,0.0706,0.0112,0.0,0.102,0.268,129.921,220850,4,pop,638.0
3676,https://open.spotify.com/track/2h8szyWmfavIbiWm0KWpB0,can’t hide red,Florida Georgia Line - Jason Aldean,album,contemporary country,4023034.0,False,Can't Say I Ain't Country,2019-02-15,15,19,0.514,0.8640000000000001,4,-3.2460000000000004,0,0.0502,0.0256,0.0,0.103,0.471,94.927,181600,4,country,638.0
3677,https://open.spotify.com/track/2TWSilrWcTrgVKcP8kfEfg,unstoppable,Drake - Santigold - Lil Wayne,album,canadian hip hop,50593376.0,True,So Far Gone,2009,11,18,0.774,0.912,2,-2.787,0,0.347,0.165,0.0,0.745,0.821,150.083,209957,4,hip hop,
3679,https://open.spotify.com/track/4Hhv2vrOTy89HFRcjU3QOx,at last,Etta James,album,adult standards,1081651.0,False,At Last!,1960,7,14,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,179693,3,pop,
3678,https://open.spotify.com/track/4dg2ylqFSHbvdkkh9wUAob,familiar drugs,Alexisonfire,single,canadian post-hardcore,285114.0,True,Familiar Drugs,2019-02-15,1,1,0.251,0.8959999999999999,5,-10.577,1,0.0874,0.0056799999999999,0.000768,0.415,0.1669999999999999,136.953,258720,4,dance/electronic,638.0
3680,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu,love me like you do - from fifty shades of grey,Ellie Goulding,album,dance pop,8604850.0,False,Delirium (Deluxe),2015-11-06,9,22,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4,pop,1826.0
3681,https://open.spotify.com/track/3MlLMID86qXhSMDhniWqH1,worth it,Roy Woods,single,canadian contemporary r&b,711265.0,True,Worth It,2019-02-08,1,1,0.7040000000000001,0.552,4,-5.847,0,0.0719,0.181,0.0,0.103,0.132,76.006,192632,4,r&b/soul,645.0
3670,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv,killshot,Eminem,single,detroit hip hop,39078037.0,True,Killshot,2018-09-19,1,1,0.893,0.6509999999999999,0,-8.647,0,0.3670000000000001,0.0995,0.0,0.371,0.6,105.835,253580,4,hip hop,787.0
3682,https://open.spotify.com/track/1rlIrbWboTRGeKfHhgbJRZ,flip the switch,Quavo - Drake,album,atl hip hop,4454166.0,True,QUAVO HUNCHO,2018-10-12,4,19,0.853,0.637,3,-5.924,0,0.331,0.129,0.0,0.267,0.496,86.04799999999999,156195,4,hip hop,764.0
3683,https://open.spotify.com/track/30z4LVkScpeNhwHFIB8Ewa,i love,Joyner Lucas,single,boston hip hop,1460657.0,True,I Love,2018-10-17,1,1,0.6709999999999999,0.565,11,-7.401,0,0.16,0.274,6.51e-05,0.37,0.561,150.014,210197,4,hip hop,759.0
3684,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX,broken,lovelytheband,album,indie pop,275348.0,False,finding it hard to smile,2018-08-03,4,16,0.6659999999999999,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,204878,4,pop,834.0
3685,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo,champion,NAV - Travis Scott,album,canadian hip hop,2237000,True,RECKLESS,2018-05-18,5,12,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,195053,4,hip hop,911.0
3686,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ,theres no way,Lauv - Julia Michaels,single,pop,3587039.0,False,There's No Way (feat. Julia Michaels),2018-09-27,1,1,0.755,0.625,2,-7.114,1,0.0896,0.49,0.0,0.157,0.374,147.02,174861,4,pop,779.0
3687,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv,lost in japan - remix,Shawn Mendes - Zedd,single,canadian pop,29743681.0,False,Lost In Japan (Remix),2018-09-27,1,1,0.706,0.855,10,-5.377000000000002,1,0.215,0.0911,0.0,0.347,0.293,107.184,201253,4,pop,779.0
3688,https://open.spotify.com/track/1dYovbTTxX5lGJVEdEStm3,floss in the bank,Tyga,single,dance pop,5980363.0,True,Floss In The Bank,2019-01-14,1,1,0.863,0.77,8,-3.832,0,0.104,0.105,0.0,0.0499,0.7979999999999999,103.932,151275,4,pop,670.0
3691,https://open.spotify.com/track/3qN5qMTKyEEmiTZD38BNTT,im upset,Drake,album,canadian hip hop,50593376.0,True,Scorpion,2018-06-29,6,25,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.4920000000000001,150.002,214467,4,hip hop,869.0
3689,https://open.spotify.com/track/7rC5Pl8rQSX4myONQHYPBK,mob ties,Drake,album,canadian hip hop,50593376.0,True,Scorpion,2018-06-29,8,25,0.754,0.575,4,-8.392999999999999,0,0.0682,0.045,0.00131,0.276,0.491,86.009,205147,4,hip hop,869.0
3692,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD,love no more,Loud Luxury - anders,single,dance pop,380664,False,Love No More,2018-08-31,1,1,0.767,0.6779999999999999,0,-6.249,1,0.054,0.0221,4.820000000000001e-05,0.258,0.217,121.01,168636,4,pop,806.0
3693,https://open.spotify.com/track/3UhRsQVrELOATEiY7E9X2T,come closer,A Boogie Wit da Hoodie - Queen Naija,album,melodic rap,5184928.0,True,Hoodie SZN,2018-12-21,10,20,0.741,0.556,7,-6.647,0,0.0947,0.22,0.0,0.0981,0.616,140.056,156512,4,rap,694.0
3694,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,never be the same,Camila Cabello,album,dance pop,18673543,False,Camila,2018-01-12,1,11,0.637,0.713,0,-4.333,1,0.0747,0.181,0.000637,0.1369999999999999,0.243,129.923,226973,4,pop,1037.0
3695,https://open.spotify.com/track/7EOYLyD4pP4YJVgoVeKUQ1,feel so close - radio edit,Calvin Harris,album,dance pop,20814678.0,False,18 Months,2012-12-16,3,15,0.7070000000000001,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,pop,2881.0
3696,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,dont let me down,The Chainsmokers - Daya,album,dance pop,16931568.0,False,The Chainsmokers- Japan Special Edition,2016-08-10,6,7,0.542,0.8590000000000001,11,-5.651,1,0.197,0.16,0.00466,0.1369999999999999,0.403,159.797,208053,4,pop,1548.0
3697,https://open.spotify.com/track/1kusepF3AacIEtUTYrw4GV,paper planes,M.I.A.,album,dance pop,959599.0,False,Kala,2007-01-01,11,12,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,203760,4,pop,5057.0
3690,https://open.spotify.com/track/2xB64x7pRS8Qa9uuZktOnA,babyface savage,Bhad Bhabie - Tory Lanez,single,pop,2280623.0,True,Babyface Savage (feat. Tory Lanez),2019-01-10,1,1,0.907,0.557,1,-6.8820000000000014,0,0.255,0.0843,0.0,0.0934,0.425,139.922,161160,4,pop,674.0
3698,https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX,rich girl,Daryl Hall & John Oates,album,album rock,1326720,False,Bigger Than Both Of Us,1976-08-01,2,9,0.573,0.6829999999999999,5,-6.644,1,0.176,0.461,0.0,0.0935,0.8170000000000001,169.519,142787,4,rock,16167.0
3699,https://open.spotify.com/track/1aj4GXfmEYXfdVZohCpNKu,stand by me,Otis Redding,album,classic soul,1629026,False,Pain in My Heart,1964,3,12,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,172333,4,r&b/soul,
3701,https://open.spotify.com/track/6XK6Zw6JkFsHXzAcMWNiIr,send me on my way,Rusted Root,album,jam band,124525,False,When I Woke,1994-01-01,3,13,0.5,0.7040000000000001,0,-8.797,1,0.0695,0.125,1.7899999999999998e-05,0.138,0.722,119.463,263360,4,else,9805.0
3700,https://open.spotify.com/track/0Ult84lvFuqNvbyXwyRQ58,i miss you,Clean Bandit - Julia Michaels,album,dance pop,4046263.0,False,What Is Love? (Deluxe Edition),2018-11-30,11,16,0.693,0.624,0,-7.482,0,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,205987,4,pop,715.0
3702,https://open.spotify.com/track/2Vmf6V7IQAVZlUcjE2FbDc,la ziguezon,La Bottine Souriante,album,canadian celtic,17851.0,False,Chic & Swell,1982,10,12,0.8959999999999999,0.635,1,-12.339,1,0.148,0.488,0.0,0.103,0.929,104.843,222693,4,else,
3705,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD,lev nu dö sen,Miss Li,single,classic swedish pop,123720.0,False,Lev nu dö sen,2019-10-19,1,1,0.445,0.643,11,-7.473,0,0.121,0.0401,0.0,0.0818,0.513,88.204,182708,4,pop,392.0
